,Address,Category,Latitude,Longitude,Name,Neighborhood
12,Isabelita Usera,Food,40.382235,-3.7076222,Cafeterîa Mois,Zofío
13,Parque de las Palomas s/n,Food,40.37766154710149,-3.7135773238846013,La Terracita,Zofío
14,47 Calle de Nicolás Sánchez,Food,40.384176,-3.705999,Restaurante Bing Huo Ba 冰火吧 美食屋,Zofío
15,Marcelo Usera 109,Food,40.385570207285724,-3.708482964086752,Burger King,Zofío
16,Calle Gabriel Usera,Food,40.3853,-3.7087314,Bar Lisboa,Zofío
17,,Food,40.38404,-3.711245,Restaurante Edén,Zofío
18,46 Calle de Nicolás Usera,Food,40.384272,-3.706076,Honey Té Y Café,Zofío
19,Marcelo Usera 135,Food,40.38530763515411,-3.710890974731347,Fabrica de pizzas,Zofío
20,Calle de Dolores Barranco 76,Food,40.382996,-3.709247,宏都大排挡 Restaurante Chino,Zofío
21,Mariano Vela,Food,40.383182525634766,-3.7101659774780273,O'Candil,Zofío
22,C/ Gabriel Usera 13,Food,40.38645195081544,-3.708754777908325,Bar Casa Paquito,Zofío
23,Marcelo Usera,Food,40.38566970825195,-3.7089154720306396,el rincon,Zofío
24,,Food,40.37723957,-3.71353628,La terraza del campo deRugby,Zofío
25,Marcelo Usera,Food,40.385334,-3.710349,pannus,Zofío
26,Av del Cerro de Los Ángeles 17,Food,40.37926498,-3.7125063,A'Noxa Galicia,Zofío
27,Calle de Dolores Barranco 45,Food,40.383282,-3.706597,Chanson,Zofío
28,,Food,40.38314218371982,-3.705825805664062,Lomite,Zofío
29,"P. Santa María de la Cabeza, 177",Food,40.38660383188761,-3.7149946488639296,Bodega La Amistad,Zofío
30,C/ Marcelo Usera 104,Food,40.385592382762454,-3.7082354382677862,Cafetería Apolo,Zofío
31,,Food,40.38306,-3.7070234,Cafetería El Deseo,Zofío
32,"C. Gabriel Usera, 64",Food,40.383473167747745,-3.708508014678955,食物恋 Food Love,Zofío
33,Dolores de Barranco 52,Food,40.383392,-3.7071223,Huo Guo,Zofío
34,,Food,40.38338577578273,-3.7061335078731217,zhou mian,Zofío
35,"Calle Nicolás Sánchez, 59",Food,40.383808,-3.705888,Jin Yun Shao Bing,Zofío
36,C. Enrique Fuentes,Food,40.3860068300234,-3.712348038352363,Döner Kebap Usera,Zofío
37,Perpetua Díaz 37,Food,40.383157927090686,-3.7086905907542462,Jin Gu,Zofío
38,,Food,40.38604069105719,-3.7153880707159943,Shushi Bar,Zofío
39,Calle De Dolores Barranco,Food,40.38317094642082,-3.706148374260846,周家粥面馆,Zofío
40,"C. Manuel Noya, 17-19",Food,40.38635176513732,-3.7123579504933204,Telepizza,Zofío
41,"Dolores Barranco, 46",Food,40.38338489741486,-3.7061781070493898,hualong,Zofío
42,"C/ Dolores Barranco, 52",Food,40.383305,-3.7070637,Guo Rong,Zofío
43,C. Marcelo Usera,Food,40.38515212459135,-3.7124124673032566,Döner Kebap Nemrut,Zofío
44,Calle San Nicodemes,Food,40.3868458,-3.714518,Bar Rincón,Zofío
45,"Calle de Marcelo Usera, 109-113",Food,40.38538602222223,-3.7086841666666666,El Vermut,Zofío
46,,Food,40.38566706898885,-3.7108463714041457,La Choza,Zofío
47,,Food,40.382163905298896,-3.718840906085302,La Tapería de Malasaña,Zofío
0,C/ Dolores Barranco 61,Food & Drink Shop,40.38297483756909,-3.7082693569771625,Hiper Usera,Zofío
1,,Food & Drink Shop,40.383077,-3.706886,Supermercado Ten,Zofío
2,"Calle de Gabriel Usera, 28026 Madrid",Food & Drink Shop,40.38465881347656,-3.708658218383789,granjas del norte,Zofío
3,C/ Manuel Noya 16,Food & Drink Shop,40.38702433868279,-3.7145927748707686,AhorraMas,Zofío
4,Marcelo Usera 72,Food & Drink Shop,40.382813,-3.708866,Frutería Vivar,Zofío
5,,Food & Drink Shop,40.383687,-3.705982,Supermecados Oriental Food Store,Zofío
6,C/ Marcelo Usera 142,Food & Drink Shop,40.38524462406205,-3.711645830164747,la Sirena,Zofío
7,,Food & Drink Shop,40.382942,-3.7087796,Shang CHANG,Zofío
0,"C/ Marcelo Usera , 144",Clothing Store,40.385044,-3.7115648,Hipertextil Cavero,Zofío
1,"C/ de los Latoneros, 2",Clothing Store,40.3843879226784,-3.7178694011888327,Zapatería,Zofío
2,C/ Marcelo Usera 137,Clothing Store,40.38531313792525,-3.711029740889393,linong,Zofío
3,calle torrecilla del leal,Clothing Store,40.38603042483345,-3.7153614185316695,Arquimedes Llorens,Zofío
0,"C. Amparo Usera, 46",Metro Station,40.38567403098402,-3.7118638996711093,Metro Usera,Zofío
0,,Arts & Entertainment,40.38467393535545,-3.716853306300406,Loterias El Intercambiador,Zofío
1,C/ de Isabelita Usera,Arts & Entertainment,40.382466851216165,-3.7079224612035375,Estudio de Grabación La Nota,Zofío
2,"C. Primitiva Gañán, 5",Arts & Entertainment,40.38089296936892,-3.709087049274695,Kubik Fabrik,Zofío
3,,Arts & Entertainment,40.38427765136546,-3.708120687068903,El Grito,Zofío
4,,Arts & Entertainment,40.38168345768911,-3.707758925448781,Casa CUNY,Zofío
0,C. Rafaela Ybarra,Park,40.38531144710213,-3.7117582694565248,Parque Olof Palme,Zofío
1,,Park,40.379752,-3.707903,Plaza Del Mirador De Orcasitas,Zofío
0,"Ricardo Beltrán y Rozpide, 29",Athletics & Sports,40.38081299086783,-3.718163967132569,Escuela de fútbol Usera,Zofío
0,"Av. de Rafaela Ybarra, 73",School,40.379651037984644,-3.710534149213574,Colegio Rafaela Ybarra,Zofío
1,C/ Mariano Vela 35,School,40.38440630697708,-3.708779793650732,Colegio Luz Casanova,Zofío
2,,School,40.38040641090628,-3.7185980281151925,Escuela de Educacion Infantil Zofio,Zofío
3,"Pl. Fernández Ladreda, 2",School,40.38625993615937,-3.7154725911194526,Colegio San Viator,Zofío
0,"Calle de Marcelo Usera, 146, 28026 Madrid",Bank,40.38565898943838,-3.7089235097589137,bancaja,Zofío
1,,Bank,40.384981,-3.712475,BBVA,Zofío
2,"Pz. Del Hidrogeno, 1",Bank,40.3830549,-3.7077956,BBVA Oficina,Zofío
3,Calle Marcelo Usera 112,Bank,40.385587301666604,-3.708522096822936,sabadell Atlántico,Zofío
0,"['Madrid Madrid', 'España']",Pharmacy,40.386259251056856,-3.7117632254690567,@ farmacia enrique fuentes 16,Zofío
0,Isabelita Usera,Food,40.382235,-3.7076222,Cafeterîa Mois,Pradolongo
1,,Food,40.379602,-3.707609,Payma,Pradolongo
2,,Food,40.38195131645295,-3.705935289787257,榕城美食,Pradolongo
3,,Food,40.382831622361216,-3.7045081424781476,Cai Pu,Pradolongo
4,,Food,40.381830009745755,-3.705211800359579,zi luo lan,Pradolongo
5,C/ Antonio López 66,Food,40.38330841064453,-3.701733350753784,Red Pizza,Pradolongo
6,"Calle Nicolás Sánchez, 69 Bajo",Food,40.38321304321289,-3.7057688236236572,I café,Pradolongo
7,"C. Olvido, 92",Food,40.383223991719106,-3.702584586338482,Royal Cantonés,Pradolongo
8,C/ Gabriel Usera 13,Food,40.38645195081544,-3.708754777908325,Bar Casa Paquito,Pradolongo
9,Calle Elisa 15,Food,40.38563377791457,-3.7097114777383,El Fogon Ecuatoriano,Pradolongo
10,,Food,40.38488707760947,-3.7078729048584433,Embutidos Cargalla,Pradolongo
11,"Calle Nicolás Sánchez, 35",Food,40.385138,-3.706107,Lao Tou,Pradolongo
12,"Calle de Dolores Barranco, 13",Food,40.383358,-3.70437,Restaurante 何老太 (面）,Pradolongo
13,Marcelo Usera 109,Food,40.385570207285724,-3.708482964086752,Burger King,Pradolongo
14,Calle Gabriel Usera,Food,40.3853,-3.7087314,Bar Lisboa,Pradolongo
15,C/ ferroviarios #10,Food,40.386627,-3.7053158,Meson Planchitas,Pradolongo
16,46 Calle de Nicolás Usera,Food,40.384272,-3.706076,Honey Té Y Café,Pradolongo
17,"Calle de Dolores Barranco, 88, 28026 Madrid",Food,40.383074073154404,-3.7113865698986888,Le Kou Fu,Pradolongo
18,Marcelo Usera,Food,40.38566970825195,-3.7089154720306396,el rincon,Pradolongo
19,Marcelo Usera,Food,40.385358,-3.705962,Bocata Stop,Pradolongo
20,Calle de Dolores Barranco 45,Food,40.383282,-3.706597,Chanson,Pradolongo
21,,Food,40.385498559138135,-3.705806448447596,La Cuchara,Pradolongo
22,Calle de Dolores Barranco 76,Food,40.382996,-3.709247,宏都大排挡 Restaurante Chino,Pradolongo
23,"Calle Dolores Barranco, 4",Food,40.38332133863428,-3.7028119492741354,Muxia A'Barca,Pradolongo
24,,Food,40.383351,-3.704634,Cafe Mila,Pradolongo
25,Amor hermoso 21,Food,40.387014,-3.704161,Bar Ciri,Pradolongo
26,Calle Dolores Barranco 88,Food,40.38273048530848,-3.7106745900187987,i go pasta,Pradolongo
27,"Avda. Rafaela Ybarra, 30",Food,40.38205966731697,-3.711332054192908,La Peña Soriana,Pradolongo
28,Calle Ferroviarios 27,Food,40.385709,-3.704868,La Fonda Colombiana,Pradolongo
29,Calle Cristo de Lepanto 13,Food,40.380257,-3.7018032,Aromas Peruanos,Pradolongo
30,"C. Olvido, 86",Food,40.382408,-3.701721,Restaurante Marisco Chino,Pradolongo
31,,Food,40.38404,-3.711245,Restaurante Edén,Pradolongo
32,"Calle Marcelo Usera, 60",Food,40.386125,-3.704018,Panaderia Granier,Pradolongo
33,Av del Cerro de Los Ángeles 17,Food,40.37926498,-3.7125063,A'Noxa Galicia,Pradolongo
34,Dolores de Barranco 52,Food,40.383392,-3.7071223,Huo Guo,Pradolongo
35,Nicolas Sanchez 31,Food,40.385853,-3.706459,Restaurante Chino,Pradolongo
36,"C/ Ferroviarios, 9",Food,40.38566055751591,-3.7052811756099513,Asador La Cuchara,Pradolongo
37,"Ferroviarios, 27",Food,40.387114021265184,-3.7049045682506883,La Fonda,Pradolongo
38,,Food,40.3859850239578,-3.7051027823010703,La Boutique Del Pan,Pradolongo
39,"C/ Marcelo Usera, 91",Food,40.385951,-3.706867,Café Bar Van Gogh,Pradolongo
40,C/ Marcelo Usera 104,Food,40.385592382762454,-3.7082354382677862,Cafetería Apolo,Pradolongo
41,Dolores barranco,Food,40.384422535740335,-3.7023377664000696,Tokio,Pradolongo
42,,Food,40.383589,-3.703654,Vietnam Restaurante,Pradolongo
43,"Calle de los Hermanos de Pablo, 1, 28027 Madrid",Food,40.38334535822782,-3.702466598911646,Restaurante DonXing,Pradolongo
44,,Food,40.380665,-3.702952,El rincón de Costy,Pradolongo
45,"C. Dolores Barranco, 6",Food,40.38338301458613,-3.701981001156346,Meson A'Barca,Pradolongo
0,,Food & Drink Shop,40.38190941350627,-3.705201889617287,DIA % Market,Pradolongo
1,C/ Amparo Usera 46,Food & Drink Shop,40.38740279357993,-3.7035563616636464,Mercado Municipal De Usera,Pradolongo
2,C/ Dolores Barranco 61,Food & Drink Shop,40.38297483756909,-3.7082693569771625,Hiper Usera,Pradolongo
3,,Food & Drink Shop,40.383077,-3.706886,Supermercado Ten,Pradolongo
4,,Food & Drink Shop,40.383687,-3.705982,Supermecados Oriental Food Store,Pradolongo
5,"Calle de Gabriel Usera, 28026 Madrid",Food & Drink Shop,40.38465881347656,-3.708658218383789,granjas del norte,Pradolongo
6,Calle Dolores Barranco,Food & Drink Shop,40.383403,-3.704362,INCARAL,Pradolongo
7,C/ Gabriel Ruiz 4,Food & Drink Shop,40.38518290295221,-3.7072237212168755,LIDL,Pradolongo
8,Nicolás Sánchez 33,Food & Drink Shop,40.384862,-3.706198,Herbolario Usera,Pradolongo
9,,Food & Drink Shop,40.38272831514318,-3.701515228095123,Alimentacion,Pradolongo
10,Marcelo Usera 72,Food & Drink Shop,40.382813,-3.708866,Frutería Vivar,Pradolongo
11,,Food & Drink Shop,40.382942,-3.7087796,Shang CHANG,Pradolongo
12,Calle Cristo De La Victoria,Food & Drink Shop,40.38240130167282,-3.698829684057843,Alimentación Amsherlina,Pradolongo
13,Ramón Luján 31,Food & Drink Shop,40.385814526834224,-3.7045061588287354,masdeciencervezas,Pradolongo
14,Mercedes Manjon 3,Food & Drink Shop,40.385696598063696,-3.7074368111129052,Vinos Ciri,Pradolongo
0,C/ Marcelo Usera 50,Clothing Store,40.38578183826235,-3.7065982818603516,Pull&Bear,Pradolongo
1,"Calle de Marcelo Usera, 75, 28026 Madrid",Clothing Store,40.38573455810547,-3.7057838439941406,estilo's,Pradolongo
2,"Marcelo usera , 56",Clothing Store,40.386092,-3.703433,Merceria Valdenebro,Pradolongo
0,"Calle Nicolás Usera, 136",Arts & Entertainment,40.38021910674291,-3.7050334072951583,Cine de verano El Neumático,Pradolongo
1,5 Calle de Mamerto López,Arts & Entertainment,40.381056,-3.703242,Sala Mamerto,Pradolongo
2,,Arts & Entertainment,40.3823460738896,-3.701557221951377,Centro Socio Cultural Mariano Muñoz,Pradolongo
3,C/ de Isabelita Usera,Arts & Entertainment,40.382466851216165,-3.7079224612035375,Estudio de Grabación La Nota,Pradolongo
4,,Arts & Entertainment,40.38168345768911,-3.707758925448781,Casa CUNY,Pradolongo
5,"C. Nicolás Usera, 27",Arts & Entertainment,40.38540487682033,-3.705405060222072,Espacio Oculto,Pradolongo
6,,Arts & Entertainment,40.385083038056926,-3.7045676061461283,Sala De Billar Afortunado,Pradolongo
7,"C. Primitiva Gañán, 5",Arts & Entertainment,40.38089296936892,-3.709087049274695,Kubik Fabrik,Pradolongo
8,,Arts & Entertainment,40.38427765136546,-3.708120687068903,El Grito,Pradolongo
9,,Arts & Entertainment,40.38400247369952,-3.705058184072071,Háztelo Mirar,Pradolongo
10,,Arts & Entertainment,40.382360017719414,-3.701488687245394,La Osera,Pradolongo
11,"Calle de Marcelo Usera, 85",Arts & Entertainment,40.385814526834245,-3.7065660953521724,Codere apuestas,Pradolongo
12,"Calle de Remodelación de Almendrales, 2, 28026 Madrid",Arts & Entertainment,40.383432005032006,-3.701368087745559,Partidas De Scrabble,Pradolongo
13,,Arts & Entertainment,40.383426666259766,-3.7013187408447266,Mistris Fútbol Party,Pradolongo
14,,Arts & Entertainment,40.386761,-3.704704,lasting noise,Pradolongo
0,,Park,40.378434164092916,-3.706579501403693,Plaza de El Pilón,Pradolongo
1,"C. Cristo de la Victoria, 120 - 134",Park,40.379116654397535,-3.704052256677464,Parque De La Cornisa De Orcasitas,Pradolongo
2,,Park,40.379752,-3.707903,Plaza Del Mirador De Orcasitas,Pradolongo
0,C/ Amor Hermoso 86,Athletics & Sports,40.38564617668921,-3.70341303241474,Aquasport Sotillo,Pradolongo
1,"C. Nicolás Sánchez, 113",Athletics & Sports,40.386689373126075,-3.704086943496256,Madrid Fight Center,Pradolongo
0,"Av. de Rafaela Ybarra, 73",School,40.379651037984644,-3.710534149213574,Colegio Rafaela Ybarra,Pradolongo
1,C/ Mariano Vela 35,School,40.38440630697708,-3.708779793650732,Colegio Luz Casanova,Pradolongo
2,Manuel Muñoz 30,School,40.38443,-3.701149,Nuestra Señora de Fátima,Pradolongo
0,"Calle de Marcelo Usera, 146, 28026 Madrid",Bank,40.38565898943838,-3.7089235097589137,bancaja,Pradolongo
1,"Pz. Del Hidrogeno, 1",Bank,40.3830549,-3.7077956,BBVA Oficina,Pradolongo
2,Calle Marcelo Usera 112,Bank,40.385587301666604,-3.708522096822936,sabadell Atlántico,Pradolongo
0,"Calle CRISTO DE LA VICTORIA, 149",Pharmacy,40.3794294,-3.7050656,Farmacia Jose Carlos Areses,Pradolongo
1,"C/ Nicolas Sanchez, 22",Pharmacy,40.38555301781485,-3.7063193321228027,Natur House,Pradolongo
0,Conde Rodríguez San Pedro nº48,Food,40.37896003645578,-3.6713284097073253,real 30,Entrevías
1,,Food,40.373926,-3.67086,Bar Bellavista,Entrevías
0,"['Leganés Madrid', 'España']",Food & Drink Shop,40.37459367615505,-3.6823479270194297,Saneamientos Pereda,Entrevías
0,,Arts & Entertainment,40.372881,-3.682363,Escenario Mad Cool,Entrevías
1,,Arts & Entertainment,40.372154472856934,-3.6761326493389532,Castle Rock,Entrevías
2,Avenida Santa Catalina,Arts & Entertainment,40.37184,-3.676762,Estudio Tiritaun taun,Entrevías
3,,Arts & Entertainment,40.372733117558,-3.6779002100529,Al Lado Del Asiento En El Que Un Hombre Extraño Ha Dejado Un Paquete De Pañuelos,Entrevías
0,Ronda del Sur,Park,40.37603993708883,-3.672780990600586,Parque Forestal de Entrevias,Entrevías
0,Ronda del Sur 4,Athletics & Sports,40.37789057936956,-3.673413266564177,Centro Deportivo Municipal Entrevías,Entrevías
0,"C. Carlos Martín Álvarez, 58",Food,40.387922374397306,-3.6647732788604905,Cervecería Cruz Blanca,San Diego
1,,Food,40.388839,-3.667189,Cafeteria Persepolis,San Diego
2,"Monte Perdido, 154",Food,40.39234678769337,-3.663108672894909,Telepizza,San Diego
3,"C/ de la Cordillera de Cuera, 2",Food,40.389185,-3.667002,La Terracita del Cheff Latino,San Diego
4,c/ Martinez de la Riva,Food,40.39354151438155,-3.6660349438238846,Restaurante victoria,San Diego
5,"Carlos Martín Álvarez, 25",Food,40.389347358147866,-3.6657031922300893,Damajuana Vallecas,San Diego
6,Tomás García 3,Food,40.392152956410236,-3.664831735744547,Ouhua,San Diego
7,Doctor Fernando Primo de Rivera,Food,40.39594112976094,-3.66553236589743,El cañizo,San Diego
8,"Avenida SAN DIEGO, 96, BAJO",Food,40.386690281,-3.668193292,Casa Doli,San Diego
9,Av. de La Albufera,Food,40.39365639817333,-3.660396572613994,Cafetería Jarra-kas,San Diego
10,,Food,40.384285,-3.6669254,Restaurante De Guzmán,San Diego
11,Av de la Albufera,Food,40.3955256745578,-3.6639179685186436,100 Montaditos,San Diego
12,,Food,40.39202117919922,-3.661463975906372,Hermanos muñoz,San Diego
13,"Avenida de la Albufera, 85",Food,40.39415189441076,-3.6629254771440327,Granier,San Diego
14,"Av. de la Albufera, 55",Food,40.396034197710534,-3.664772318804854,Rodilla,San Diego
15,"C. Monte Perdido, 61",Food,40.39323840257758,-3.6666116984307333,Cervecería La Cervecera,San Diego
16,"Peña Gorbea, 12",Food,40.39556121826172,-3.667170763015747,5a Generación,San Diego
17,Arroyo del Olivar,Food,40.391617,-3.6610792,El Gallo,San Diego
18,Av de la Albufera,Food,40.39537204602338,-3.6635196279446043,La Isla,San Diego
19,"Av. Monte Igueldo, 80",Food,40.392554,-3.670041,Bar Penedillo (Guarro de Vallekas),San Diego
20,"Calle de la Peña Ubiña, 24-30",Food,40.39514601230621,-3.6695247888565063,Villa Tajada,San Diego
21,,Food,40.39586088589464,-3.668099775150545,Churrería Quini,San Diego
22,"C. Tajos Altos, 14",Food,40.39493050745965,-3.6667614861352926,Las Costillas,San Diego
23,"Calle Pena Gorbea, 20",Food,40.39529967153137,-3.6666494607925415,Cafeteria Lima,San Diego
24,Arroyo del Olivar,Food,40.391533116193976,-3.66084600443483,Il Capricceto,San Diego
25,"Josue Lillo, 24",Food,40.384821,-3.669789,Meson Del Tio Aquilino,San Diego
26,,Food,40.393675016132676,-3.668887107179554,Cerveceria castilla,San Diego
27,,Food,40.38768962840288,-3.664389839274313,Los Dos Amigos,San Diego
28,,Food,40.394643,-3.666786,Pescadería La Bahía,San Diego
29,Calle Ramon Calabuig 32,Food,40.39448869588304,-3.669508695602417,Panaderia y Pasteleria Ecuador,San Diego
30,"Albufera, 113",Food,40.393593955749594,-3.660120964050293,Domino's Pizza,San Diego
31,,Food,40.39340238857755,-3.659855809457885,Ainoha,San Diego
32,"Calle Puerto De Canfranc, 24",Food,40.3952522277832,-3.6633851528167725,confiteria Guadalajara,San Diego
33,"Av de Peña Prieta, 16, 28038 Madrid",Food,40.39606888631018,-3.665193190301482,Panadería Kayto,San Diego
34,113 Calle del Monte Perdido,Food,40.39257,-3.663809,Bar Cafe Lord’s Babaro Vis,San Diego
35,,Food,40.39312199990973,-3.661484690505118,La Brasa,San Diego
36,Calle Peña de la Atalaya 16,Food,40.385674,-3.667406,Entre carbón,San Diego
37,Avenida de la Albufera,Food,40.39606857299805,-3.6647980213165283,Panaria,San Diego
38,Calle De La Imagen 16,Food,40.3839127665844,-3.66723818058692,Taberna La María,San Diego
39,C. Puerto Pajares 5,Food,40.39495198489987,-3.6646485337385024,Bar Macarena,San Diego
40,,Food,40.392748267443274,-3.6611381156652456,Kebap,San Diego
41,"Martínez de la Riva, 36",Food,40.39241845585657,-3.6660196308553745,Il Bambino,San Diego
42,Calle Carlos Martín Álvarez 82,Food,40.3867627744231,-3.665777464785521,Istanbul Döner Kebap,San Diego
43,,Food,40.38789011630017,-3.672381821207001,Los Porches,San Diego
44,,Food,40.395062,-3.669066,Bar Los Frutos,San Diego
45,,Food,40.395572662353516,-3.668694496154785,Norky's,San Diego
46,,Food,40.391823,-3.670126,Fruteria El Valle,San Diego
47,"C/ Sierra de Cameros, 7",Food,40.39556608454319,-3.6647376589556715,Norky's,San Diego
0,,Food & Drink Shop,40.387626,-3.664425,Mercadona,San Diego
1,,Food & Drink Shop,40.38969205076815,-3.668004,DIA Julia Mediavilla,San Diego
2,"C. Julia Mediavilla, 42",Food & Drink Shop,40.38972069695606,-3.666858673095703,Condis,San Diego
